id;gen;sp;ssp;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;secondes;minutes
608333;Cettia;cetti;;birds;Cetti's Warbler;Stanislas Wroza;France;Gif-sur-Yvette, Essonne, Île-de-France;48.7027;2.1156;70;song;;;field recording;//xeno-canto.org/608333;https://xeno-canto.org/608333/download;XC608333-Bouscarle de Cetti un chant +2.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC608333-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC608333-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC608333-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC608333-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC608333-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC608333-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC608333-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;08:00;2020-12-12;2020-12-12;[];;yes;yes;no;;;no;;;48000.0;5;0
607214;Cettia;cetti;;birds;Cetti's Warbler;Cédric JOUVE;France;Gif-sur-Yvette, Essonne, Île-de-France;48.7018;2.1218;60;alarm call, call;;;field recording;//xeno-canto.org/607214;https://xeno-canto.org/607214/download;XC607214-201205_Bouscarle_alarm.mp3;{'small': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/ffts/XC607214-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/ffts/XC607214-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/ffts/XC607214-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/ffts/XC607214-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/wave/XC607214-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/wave/XC607214-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AKIOYGDBCF/wave/XC607214-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:11;09:30;2020-12-05;2020-12-06;[];;yes;yes;no;;;no;;;44100.0;11;0
570978;Cettia;cetti;;birds;Cetti's Warbler;Tanguy Loïs;France;Forêt Domaniale de Rambouillet (near  Les Bréviaires), Yvelines, Île-de-France;48.725;1.8083;170;song;;;field recording;//xeno-canto.org/570978;https://xeno-canto.org/570978/download;XC570978-bouscarle.mp3;{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC570978-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC570978-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC570978-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC570978-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC570978-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC570978-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC570978-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:17;21:00;2020-06-23;2020-06-23;['Phylloscopus collybita'];;no;no;no;;;no;;;48000.0;17;0
146706;Cettia;cetti;cetti;birds;Cetti's Warbler;julien Rochefort;France;Écharcon, Essonne, Île-de-France;48.5616;2.3951;50;alarm call;;;field recording;//xeno-canto.org/146706;https://xeno-canto.org/146706/download;XC146706-BOUSCARLE DE CETTI alarme 107 perso 26.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC146706-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC146706-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC146706-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC146706-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC146706-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC146706-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC146706-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;A;0:18;12:00;2004-06-21;2013-09-01;[];;yes;yes;no;;;no;;;44100.0;18;0
767871;Aegithalos;caudatus;;birds;Long-tailed Tit;Stanislas Wroza;France;Poigny-la-Forêt, Yvelines, Île-de-France;48.6901;1.7316;170;flight call, long-distance flight call;;;field recording;//xeno-canto.org/767871;https://xeno-canto.org/767871/download;XC767871-Mésange-à-longue-queue-cris-de-vol-longue-distance-++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767871-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC767871-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC767871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC767871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC767871-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:13;09:00;2022-11-05;2022-12-13;[];;unknown;unknown;unknown;;;unknown;Parabolic microphone;Dodotronics Hi-Sound Stereo AOM;48000.0;13;0
646444;Aegithalos;caudatus;;birds;Long-tailed Tit;Temnothorax;France;Rungis, Val-de-Marne, Île-de-France;48.7515;2.351;80;uncertain;;;field recording;//xeno-canto.org/646444;https://xeno-canto.org/646444/download;XC646444-Aegithalos_caudatus_20210504_180432_short.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/ffts/XC646444-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/ffts/XC646444-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/ffts/XC646444-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/ffts/XC646444-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/wave/XC646444-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/wave/XC646444-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ERLZHIVMUM/wave/XC646444-large.png'};//creativecommons.org/licenses/by-nc-nd/4.0/;A;0:11;18:00;2021-05-04;2021-05-08;[];"##Aegithalos caudatus##

The individuals were eating small flying insects after a rainfall during the few minutes of direct sunlight at the time.
Frequency range: 6,4-9,6 kHz.
Habitat: School recreation area.
Position: branches of Aesculus hippocastanum, 3 m above ground.";yes;yes;unknown;;;no;;;48000.0;11;0
627271;Aegithalos;caudatus;;birds;Long-tailed Tit;Stanislas Wroza;France;Moisson, Yvelines, Île-de-France;49.0699;1.6524;30;flight call;;;field recording;//xeno-canto.org/627271;https://xeno-canto.org/627271/download;XC627271-Mesange a longue queue cris de vol ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC627271-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC627271-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC627271-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC627271-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC627271-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC627271-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC627271-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;08:00;2021-03-07;2021-03-07;[];;yes;yes;no;;;no;;;48000.0;6;0
522822;Aegithalos;caudatus;europaeus;birds;Long-tailed Tit;Stanislas Wroza;France;Herblay, Val-d'Oise, Île-de-France;48.9823;2.1633;20;flight call;;;field recording;//xeno-canto.org/522822;https://xeno-canto.org/522822/download;XC522822-2019-11-24 Acheres Mesange a longue queue cris de vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522822-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522822-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522822-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522822-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC522822-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC522822-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC522822-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:13;08:30;2019-11-24;2020-01-28;[];;yes;yes;no;;;no;;;48000.0;13;0
519529;Aegithalos;caudatus;europaeus;birds;Long-tailed Tit;Stanislas Wroza;France;Gif-sur-Yvette, Essonne, Île-de-France;48.7027;2.1156;70;flight call;;;field recording;//xeno-canto.org/519529;https://xeno-canto.org/519529/download;XC519529-Mesange a longue queue cris de vol en M ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC519529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC519529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC519529-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC519529-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC519529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC519529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC519529-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;08:30;2019-12-30;2020-01-12;[];;yes;yes;no;;;no;;;48000.0;5;0
162216;Aegithalos;caudatus;;birds;Long-tailed Tit;Fernand Deroussen;France;Paris, Paris, Île-de-France;48.8275;2.4127;50;call;;;field recording;//xeno-canto.org/162216;https://xeno-canto.org/162216/download;XC162216-2014010106_0919_Aegithalos caudatus_Vincennes_TLP8.mp3;{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC162216-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC162216-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC162216-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC162216-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC162216-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC162216-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC162216-large.png'};//creativecommons.org/licenses/by-nc-nd/3.0/;A;0:20;09:30;2014-01-01;2014-01-01;[];individu isolé;yes;yes;no;;;no;;;48000.0;20;0
560397;Phylloscopus;bonelli;;birds;Western Bonelli's Warbler;Stanislas Wroza;France;Fontainebleau, Seine-et-Marne, Île-de-France;48.3914;2.5971;130;call, flight call, fluttering call;;;field recording;//xeno-canto.org/560397;https://xeno-canto.org/560397/download;XC560397-Pouillot de Bonelli dui et fluttering en vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560397-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560397-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560397-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560397-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560397-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560397-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560397-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;06:00;2020-05-18;2020-05-21;[];;yes;yes;no;;;no;;;48000.0;6;0
560396;Phylloscopus;bonelli;;birds;Western Bonelli's Warbler;Stanislas Wroza;France;Fontainebleau, Seine-et-Marne, Île-de-France;48.3914;2.5971;130;call, flight call, fluttering call;;;field recording;//xeno-canto.org/560396;https://xeno-canto.org/560396/download;XC560396-Pouillot de Bonelli dui et fluttering +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560396-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560396-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560396-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560396-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560396-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560396-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560396-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:12;06:00;2020-05-18;2020-05-21;[];;yes;yes;no;;;no;;;48000.0;12;0
476932;Phylloscopus;bonelli;;birds;Western Bonelli's Warbler;Stanislas Wroza;France;Forêt Domaniale des Trois Pignons (near  Arbonne-la-Forêt), Seine-et-Marne, Île-de-France;48.3941;2.577;70;flight call;;;field recording;//xeno-canto.org/476932;https://xeno-canto.org/476932/download;XC476932-Pouillot de Bonelli cri de vol le dernier sur +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC476932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC476932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC476932-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC476932-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC476932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC476932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC476932-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;07:00;2019-05-19;2019-05-26;[];;yes;yes;no;;;no;;;48000.0;5;0
606434;Phylloscopus;inornatus;;birds;Yellow-browed Warbler;Stanislas Wroza;France;Herblay, Val-d'Oise, Île-de-France;48.9823;2.1633;20;call;;;field recording;//xeno-canto.org/606434;https://xeno-canto.org/606434/download;XC606434-Pouillot a grands sourcils un cri ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606434-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606434-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606434-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606434-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606434-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606434-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606434-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;08:00;2020-11-28;2020-12-01;[];;yes;yes;no;;;no;;;48000.0;5;0
560790;Phylloscopus;trochilus;;birds;Willow Warbler;Stanislas Wroza;France;Rochefort-en-Yvelines, Yvelines, Île-de-France;48.6036;1.9584;110;song;;;field recording;//xeno-canto.org/560790;https://xeno-canto.org/560790/download;XC560790-Pouillot fitis un chant ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560790-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560790-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560790-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560790-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560790-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560790-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560790-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;21:00;2020-05-16;2020-05-22;[];;yes;yes;no;;;no;;;48000.0;6;0
560787;Phylloscopus;trochilus;;birds;Willow Warbler;Stanislas Wroza;France;Rochefort-en-Yvelines, Yvelines, Île-de-France;48.6036;1.9584;110;song;;;field recording;//xeno-canto.org/560787;https://xeno-canto.org/560787/download;XC560787-Pouillot fitis chant.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560787-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560787-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560787-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560787-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560787-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560787-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560787-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:14;21:00;2020-05-16;2020-05-22;[];;yes;yes;no;;;no;;;48000.0;14;0
560783;Phylloscopus;trochilus;;birds;Willow Warbler;Stanislas Wroza;France;Rochefort-en-Yvelines, Yvelines, Île-de-France;48.6036;1.9584;110;call, flight call;;;field recording;//xeno-canto.org/560783;https://xeno-canto.org/560783/download;XC560783-Pouillot fitis 2 cris +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560783-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560783-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560783-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC560783-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560783-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560783-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC560783-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:07;21:00;2020-05-16;2020-05-22;[];;yes;yes;no;;;no;;;48000.0;7;0
549567;Phylloscopus;trochilus;;birds;Willow Warbler;Stanislas Wroza;France;Ville-d'Avray, Hauts-de-Seine, Île-de-France;48.8205;2.1781;130;alarm call, high whistle;;;field recording;//xeno-canto.org/549567;https://xeno-canto.org/549567/download;XC549567-Pouillot fitis sifflements aigus +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549567-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549567-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549567-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549567-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC549567-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC549567-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC549567-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;07:00;2020-04-23;2020-04-24;[];;yes;yes;no;;;no;;;48000.0;5;0
549566;Phylloscopus;trochilus;;birds;Willow Warbler;Stanislas Wroza;France;Ville-d'Avray, Hauts-de-Seine, Île-de-France;48.8205;2.1781;130;song;;;field recording;//xeno-canto.org/549566;https://xeno-canto.org/549566/download;XC549566-Pouillot fitis un chant ++.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549566-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549566-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549566-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC549566-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC549566-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC549566-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC549566-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;07:00;2020-04-23;2020-04-24;[];;yes;yes;no;;;no;;;48000.0;6;0
716795;Phylloscopus;collybita;collybita;birds;Common Chiffchaff;Manuel Grosselet;France;Sausset Park (near  Aulnay-sous-Bois), Seine-Saint-Denis, Île-de-France;48.9595;2.5111;70;call;;uncertain;field recording;//xeno-canto.org/716795;https://xeno-canto.org/716795/download;XC716795-phylloscopus collybita calls villepinte song apr 20 1721_3273 copie.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC716795-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC716795-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC716795-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC716795-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC716795-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC716795-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ILUHRFXDNU/wave/XC716795-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;17:30;2022-04-20;2022-04-20;[];"wildtronics mono amplified
tascam dr05";yes;yes;no;;;no;;;44100.0;20;0
692365;Phylloscopus;collybita;tristis;birds;Common Chiffchaff;Stanislas Wroza;France;Herblay, Val-d'Oise, Île-de-France;48.9823;2.1633;20;call;;;field recording;//xeno-canto.org/692365;https://xeno-canto.org/692365/download;XC692365-Pouillot de Siberie cris +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692365-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692365-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692365-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692365-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC692365-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC692365-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC692365-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;09:00;2021-12-19;2021-12-21;[];;yes;yes;no;;;no;;;48000.0;6;0
692358;Phylloscopus;collybita;tristis;birds;Common Chiffchaff;Stanislas Wroza;France;Herblay, Val-d'Oise, Île-de-France;48.9823;2.1633;20;alarm call, call, fluttering calls, very thin calls;;;field recording;//xeno-canto.org/692358;https://xeno-canto.org/692358/download;XC692358-Pouillot de Siberie fluttering + avec accenteur mouchet.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692358-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692358-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692358-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC692358-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC692358-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC692358-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC692358-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;09:00;2021-12-19;2021-12-21;[];;yes;yes;no;;;no;;;48000.0;20;0
606426;Phylloscopus;collybita;;birds;Common Chiffchaff;Stanislas Wroza;France;Herblay, Val-d'Oise, Île-de-France;48.9823;2.1633;20;alarm call, call, flight call, fluttering call, interaction calls, trill;;;field recording;//xeno-canto.org/606426;https://xeno-canto.org/606426/download;XC606426-Pouillot veloce trille et fluttering +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606426-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606426-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606426-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606426-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606426-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606426-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606426-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:13;08:00;2020-11-28;2020-12-01;[];;yes;yes;no;;;no;;;48000.0;13;0
606415;Phylloscopus;collybita;tristis;birds;Common Chiffchaff;Stanislas Wroza;France;Herblay, Val-d'Oise, Île-de-France;48.9823;2.1633;20;call;;;field recording;//xeno-canto.org/606415;https://xeno-canto.org/606415/download;XC606415-Pouillot de siberie cris + 3.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606415-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606415-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606415-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC606415-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606415-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606415-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC606415-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:13;08:00;2020-11-28;2020-12-01;[];;yes;yes;no;;;no;;;48000.0;13;0
